group,bundle,texture,width,height,trim_width,trim_height,path
character,icon_character1,character_hcrimsongeneralfset01,128,128,96,100,Sprites/Pixel/character/icon_character1/character_hcrimsongeneralfset01.png
character,icon_character1,character_npc65,128,128,60,105,Sprites/Pixel/character/icon_character1/character_npc65.png
character,icon_character1,character_luciawolffset01,128,128,92,108,Sprites/Pixel/character/icon_character1/character_luciawolffset01.png
character,icon_character1,character_npc38,128,128,48,94,Sprites/Pixel/character/icon_character1/character_npc38.png
character,icon_character1,character_brambleknightspriestfset01,128,128,90,95,Sprites/Pixel/character/icon_character1/character_brambleknightspriestfset01.png
character,icon_character1,character_npc12,128,128,42,99,Sprites/Pixel/character/icon_character1/character_npc12.png
character,icon_character1,character_npc82,128,128,42,84,Sprites/Pixel/character/icon_character1/character_npc82.png
character,icon_character1,character_npc14,128,128,42,98,Sprites/Pixel/character/icon_character1/character_npc14.png
character,icon_character1,character_hknightsdeadbirdfset02,128,128,58,98,Sprites/Pixel/character/icon_character1/character_hknightsdeadbirdfset02.png
character,icon_character1,character_monsterhermitcrabmset03,128,128,68,78,Sprites/Pixel/character/icon_character1/character_monsterhermitcrabmset03.png
character,icon_character1,character_tkcroflockw03,128,128,108,57,Sprites/Pixel/character/icon_character1/character_tkcroflockw03.png
character,icon_character1,character_monsterwolfset04,128,128,96,72,Sprites/Pixel/character/icon_character1/character_monsterwolfset04.png
character,icon_character1,character_knightsguardianm2set01,128,128,90,102,Sprites/Pixel/character/icon_character1/character_knightsguardianm2set01.png
character,icon_character1,character_crimsonassassinm2set01,128,128,66,84,Sprites/Pixel/character/icon_character1/character_crimsonassassinm2set01.png
character,icon_character1,character_crimsonassassinmset01,128,128,42,96,Sprites/Pixel/character/icon_character1/character_crimsonassassinmset01.png
character,icon_character1,character_darklightlancermset01,128,128,86,84,Sprites/Pixel/character/icon_character1/character_darklightlancermset01.png
character,icon_character1,character_militarybombermset01,128,128,60,74,Sprites/Pixel/character/icon_character1/character_militarybombermset01.png
character,icon_character1,character_hiriaprincessguardfset01,128,128,58,100,Sprites/Pixel/character/icon_character1/character_hiriaprincessguardfset01.png
character,icon_character1,character_tarotshootermset01,160,160,104,150,Sprites/Pixel/character/icon_character1/character_tarotshootermset01.png
character,icon_character1,character_tbossmagicianm2set01,208,208,164,191,Sprites/Pixel/character/icon_character1/character_tbossmagicianm2set01.png
character,icon_character1,character_hirialadymunafset04,128,128,58,99,Sprites/Pixel/character/icon_character1/character_hirialadymunafset04.png
character,icon_character1,character_luciaicewizzardfset01,128,128,74,100,Sprites/Pixel/character/icon_character1/character_luciaicewizzardfset01.png
character,icon_character1,character_npc47,128,128,52,86,Sprites/Pixel/character/icon_character1/character_npc47.png
character,icon_character1,character_knightslancermset01,128,128,80,90,Sprites/Pixel/character/icon_character1/character_knightslancermset01.png
character,icon_character1,character_brambleknightslancermset01,128,128,80,90,Sprites/Pixel/character/icon_character1/character_brambleknightslancermset01.png
character,icon_character1,character_solomonblademset01,128,128,88,106,Sprites/Pixel/character/icon_character1/character_solomonblademset01.png
character,icon_character1,character_mercenaryguardianmset02,128,128,76,88,Sprites/Pixel/character/icon_character1/character_mercenaryguardianmset02.png
character,icon_character1,character_tbosspentaclesmset01,128,128,100,109,Sprites/Pixel/character/icon_character1/character_tbosspentaclesmset01.png
character,icon_character1,character_animalswolfset01,128,128,96,80,Sprites/Pixel/character/icon_character1/character_animalswolfset01.png
character,icon_character1,character_tbossloversfset01,224,224,141,169,Sprites/Pixel/character/icon_character1/character_tbossloversfset01.png
character,icon_character1,character_hknightspaladinfset09,128,128,105,114,Sprites/Pixel/character/icon_character1/character_hknightspaladinfset09.png
character,icon_character1,character_monsterflowerm4set01,128,128,72,104,Sprites/Pixel/character/icon_character1/character_monsterflowerm4set01.png
character,icon_character1,character_hcrimsonsfathermset01,128,128,58,94,Sprites/Pixel/character/icon_character1/character_hcrimsonsfathermset01.png
character,icon_character1,character_brambleknightsberserkermset01,128,128,92,114,Sprites/Pixel/character/icon_character1/character_brambleknightsberserkermset01.png
character,icon_character1,character_lionknightslancermset01,128,128,80,90,Sprites/Pixel/character/icon_character1/character_lionknightslancermset01.png
character,icon_character1,character_monsterflowerm5set01,128,128,72,104,Sprites/Pixel/character/icon_character1/character_monsterflowerm5set01.png
character,icon_character1,character_tbossstrengthfset01,160,160,114,138,Sprites/Pixel/character/icon_character1/character_tbossstrengthfset01.png
character,icon_character1,character_scorchdarkwizzardfset01,128,128,52,96,Sprites/Pixel/character/icon_character1/character_scorchdarkwizzardfset01.png
character,icon_character1,character_hsolomonladypresidentf2set01,128,128,58,99,Sprites/Pixel/character/icon_character1/character_hsolomonladypresidentf2set01.png
character,icon_character1,character_npc20,128,128,51,100,Sprites/Pixel/character/icon_character1/character_npc20.png
character,icon_character1,character_npc44,128,128,48,96,Sprites/Pixel/character/icon_character1/character_npc44.png
character,icon_character1,character_npc66,128,128,72,56,Sprites/Pixel/character/icon_character1/character_npc66.png
character,icon_character1,character_summer,140,140,66,126,Sprites/Pixel/character/icon_character1/character_summer.png
character,icon_character1,character_tarotshootermset02,160,160,104,150,Sprites/Pixel/character/icon_character1/character_tarotshootermset02.png
character,icon_character1,character_npc06,128,128,52,84,Sprites/Pixel/character/icon_character1/character_npc06.png
character,icon_character1,character_crimsonberserkermset01,128,128,96,100,Sprites/Pixel/character/icon_character1/character_crimsonberserkermset01.png
character,icon_character1,character_hcrimsonsophiaf2set01,128,128,92,92,Sprites/Pixel/character/icon_character1/character_hcrimsonsophiaf2set01.png
character,icon_character1,character_npc56,128,128,42,98,Sprites/Pixel/character/icon_character1/character_npc56.png
character,icon_character1,character_tarotnormalmset02,128,128,104,90,Sprites/Pixel/character/icon_character1/character_tarotnormalmset02.png
character,icon_character1,character_monsterboarmset06,128,128,85,78,Sprites/Pixel/character/icon_character1/character_monsterboarmset06.png
character,icon_character1,character_hpapaljudgercfset01,128,128,73,82,Sprites/Pixel/character/icon_character1/character_hpapaljudgercfset01.png
character,icon_character1,character_solomonassassinfset01,128,128,70,93,Sprites/Pixel/character/icon_character1/character_solomonassassinfset01.png
character,icon_character1,character_tkcrow01,128,128,54,40,Sprites/Pixel/character/icon_character1/character_tkcrow01.png
character,icon_character1,character_hknightshorsefset01,128,128,66,102,Sprites/Pixel/character/icon_character1/character_hknightshorsefset01.png
character,icon_character1,character_uwhtf2set01,128,128,48,92,Sprites/Pixel/character/icon_character1/character_uwhtf2set01.png
character,icon_character1,character_knightslancermset09,128,128,96,105,Sprites/Pixel/character/icon_character1/character_knightslancermset09.png
character,icon_character1,character_mercenaryguardianmset01,128,128,76,88,Sprites/Pixel/character/icon_character1/character_mercenaryguardianmset01.png
character,icon_character1,character_crimsonassassinm4set01,128,128,66,84,Sprites/Pixel/character/icon_character1/character_crimsonassassinm4set01.png
character,icon_character1,character_monsterslimem2set04,128,128,73,52,Sprites/Pixel/character/icon_character1/character_monsterslimem2set04.png
character,icon_character1,character_uwmonsterbmset01,128,128,98,86,Sprites/Pixel/character/icon_character1/character_uwmonsterbmset01.png
character,icon_character1,character_tbossloversmset01,224,224,159,172,Sprites/Pixel/character/icon_character1/character_tbossloversmset01.png
character,icon_character1,character_papalcrossbowmset01,128,128,74,89,Sprites/Pixel/character/icon_character1/character_papalcrossbowmset01.png
character,icon_character1,character_hsolomonprincem2set01,128,128,92,106,Sprites/Pixel/character/icon_character1/character_hsolomonprincem2set01.png
character,icon_character1,character_npc00,128,128,128,128,Sprites/Pixel/character/icon_character1/character_npc00.png
character,icon_character1,character_monsternightmarem3set01,128,128,112,76,Sprites/Pixel/character/icon_character1/character_monsternightmarem3set01.png
character,icon_character1,character_hvildergraywolfmset01,128,128,102,90,Sprites/Pixel/character/icon_character1/character_hvildergraywolfmset01.png
character,icon_character1,character_darklighticewizzardmset01,128,128,62,90,Sprites/Pixel/character/icon_character1/character_darklighticewizzardmset01.png
character,icon_character1,character_npc35,128,128,44,80,Sprites/Pixel/character/icon_character1/character_npc35.png
character,icon_character1,character_darklightdarkwizzardfset02,128,128,54,90,Sprites/Pixel/character/icon_character1/character_darklightdarkwizzardfset02.png
character,icon_character1,character_ycyimicat,128,128,88,84,Sprites/Pixel/character/icon_character1/character_ycyimicat.png
character,icon_character1,character_npc27,128,128,45,112,Sprites/Pixel/character/icon_character1/character_npc27.png
character,icon_character1,character_mercenaryarchermset01,128,128,76,84,Sprites/Pixel/character/icon_character1/character_mercenaryarchermset01.png
character,icon_character1,character_hplayermercenaryboym2set01,128,128,78,99,Sprites/Pixel/character/icon_character1/character_hplayermercenaryboym2set01.png
character,icon_character1,character_zpvpslower,140,140,66,126,Sprites/Pixel/character/icon_character1/character_zpvpslower.png
character,icon_character1,character_yserindeknightslancerm2set01,128,128,88,122,Sprites/Pixel/character/icon_character1/character_yserindeknightslancerm2set01.png
character,icon_character1,character_hpapalajudgerfset02,128,128,48,96,Sprites/Pixel/character/icon_character1/character_hpapalajudgerfset02.png
character,icon_character1,character_iriaguardianmset01,128,128,96,96,Sprites/Pixel/character/icon_character1/character_iriaguardianmset01.png
character,icon_character1,character_irialancermset01,128,128,78,94,Sprites/Pixel/character/icon_character1/character_irialancermset01.png
character,icon_character1,character_iriaguardianmset02,128,128,96,96,Sprites/Pixel/character/icon_character1/character_iriaguardianmset02.png
character,icon_character1,character_yserindeknightspriestfset01,128,128,90,95,Sprites/Pixel/character/icon_character1/character_yserindeknightspriestfset01.png
character,icon_character1,character_banditarcherm4set01,128,128,73,86,Sprites/Pixel/character/icon_character1/character_banditarcherm4set01.png
character,icon_character1,character_hcrimsonsophiafset01,128,128,92,92,Sprites/Pixel/character/icon_character1/character_hcrimsonsophiafset01.png
character,icon_character1,character_uanpc02,128,128,42,90,Sprites/Pixel/character/icon_character1/character_uanpc02.png
character,icon_character1,character_monstertheworldfset01,128,128,60,82,Sprites/Pixel/character/icon_character1/character_monstertheworldfset01.png
character,icon_character1,character_thrower,128,128,84,86,Sprites/Pixel/character/icon_character1/character_thrower.png
